    0.111186839514406032E+03    0.674702899319499352E+02    0.290020741628175316E+00   -0.482842421926472198E+00    0.728882657126436868E+02    0.893078393014952621E+00    0.110338562060162060E+01    0.121865426820885792E+01    0.126549733112643215E+01    0.127484782052668399E+01    0.758009428183068046E+00    0.124061093012706580E+01    0.960492869035955543E+00    0.114718982751336007E+01    0.864638766104159906E+00    0.103627744128079180E+01    0.835644935196583782E+00    0.901397995013376030E+00    0.966888707355814114E+00   -0.638946409823483009E+03
    0.956840417698614374E+02    0.655229739826019681E+02    0.970783272293872179E+00   -0.782796163507683218E+00    0.862287082838764718E+02    0.947823550099138323E+00    0.127895265421679705E+01    0.106675976422313168E+01    0.907039774786650543E+00    0.118175587303745244E+01    0.708489468380481768E+00    0.710797000349453811E+00    0.977904897455355804E+00    0.816850218345576140E+00    0.129329473403356743E+01    0.108443706982044641E+01    0.856903402841225903E+00    0.104317833466407994E+01    0.997747476899787156E+00   -0.638928235262386124E+03
    0.941265651343067304E+02    0.701782599686767981E+02    0.336101584438648238E+00   -0.465310934694571188E+00    0.650486725782069612E+02    0.104577818946975443E+01    0.995577008679119024E+00    0.119880772488698728E+01    0.101400000794851408E+01    0.123218659765192240E+01    0.931607517812426678E+00    0.126374778174197333E+01    0.872862339075786142E+00    0.737858814267512098E+00    0.106425843327846747E+01    0.109975712939422232E+01    0.709618810645950671E+00    0.110305313230026614E+01    0.120441133168903614E+01   -0.638897163089008018E+03
    0.986915365080294009E+02    0.682470368057164478E+02    0.896361101400014570E+00   -0.766517778037570707E+00    0.817716090958429618E+02    0.716509362494857083E+00    0.119265710428790950E+01    0.121738665141558955E+01    0.126160167715245675E+01    0.107647949752297567E+01    0.785680758681996161E+00    0.102808332391171264E+01    0.104279465508470648E+01    0.918069645469738349E+00    0.111942113566962997E+01    0.106938138654570891E+01    0.852018023213760634E+00    0.882805323731468583E+00    0.126175092004731537E+01   -0.638685659600580266E+03
    0.965245408073253515E+02    0.673508953968191122E+02    0.187632678076621984E+00   -0.357468189616254151E+00    0.681870149354520123E+02    0.731905594129881321E+00    0.127257110598480860E+01    0.127332916590106415E+01    0.879077368139579929E+00    0.107340842408858528E+01    0.862991308155312886E+00    0.798343568835079287E+00    0.931406034193104970E+00    0.954837819219826800E+00    0.815191152058542534E+00    0.989857065797189462E+00    0.109097377523487404E+01    0.112762757025625748E+01    0.763705791931563516E+00   -0.638675641087514350E+03
    0.954058124382037533E+02    0.573471072578337839E+02    0.371726297256165406E+00   -0.542758472988221996E+00    0.700037851013421886E+02    0.887190137377860011E+00    0.897282750352811909E+00    0.120509564516552059E+01    0.104966955752865543E+01    0.950440841361336775E+00    0.815445573342472474E+00    0.923141363298380924E+00    0.101490655353336567E+01    0.952452438826779879E+00    0.836133605890960974E+00    0.104918891065290820E+01    0.901541577525914350E+00    0.103698101363123429E+01    0.112230765953404776E+01   -0.638602863000203911E+03
    0.845809672595602109E+02    0.623497800735847250E+02    0.684278964027964731E+00   -0.694518958663524089E+00    0.816282058160672221E+02    0.817045262007520479E+00    0.962563020440606154E+00    0.114492487279007182E+01    0.759007031090381035E+00    0.105091951155325258E+01    0.877132040796448020E+00    0.911755863857275806E+00    0.102742864831464020E+01    0.962414352226251379E+00    0.963851736470822562E+00    0.712284035723202535E+00    0.760886138090278275E+00    0.125891515387572239E+01    0.982126587879620372E+00   -0.638475528864411217E+03
    0.111102068801205888E+03    0.651257957547968260E+02    0.810853787748102794E+00   -0.782012408774654943E+00    0.961198222379975959E+02    0.995562116997490199E+00    0.115363607566142079E+01    0.117487562412066326E+01    0.813954182020582673E+00    0.105059961696130677E+01    0.773205449964457392E+00    0.866647982538596540E+00    0.736538252775707836E+00    0.106539550187532495E+01    0.766486483082812087E+00    0.111828673781681887E+01    0.854834442564307628E+00    0.127087469889957649E+01    0.104607929542343658E+01   -0.638461761495640644E+03
    0.933049671145479635E+02    0.665284525000201938E+02    0.619281120945115116E+00   -0.745905637161518698E+00    0.104395351075276992E+03    0.122485972674610943E+01    0.116023264958074557E+01    0.120342342944471614E+01    0.860995724869147772E+00    0.120641372076755737E+01    0.845378759750793907E+00    0.971659771932206096E+00    0.113447594880738434E+01    0.892724409238140115E+00    0.100509642132123478E+01    0.112462935214456472E+01    0.953580549617485951E+00    0.921392135913409294E+00    0.105957223648188603E+01   -0.638356905427507627E+03
    0.105662809659963258E+03    0.691300424301273608E+02    0.102524895179578790E+01   -0.843741887796291223E+00    0.105945022272234993E+03    0.824492355382502984E+00    0.866040691581306254E+00    0.116582825401052426E+01    0.783282511838137907E+00    0.118039520633266637E+01    0.759522358494437611E+00    0.112412626750291578E+01    0.968644872437649074E+00    0.124715420137210353E+01    0.106710395631021870E+01    0.123090227312903400E+01    0.750617122044247465E+00    0.766136834211217921E+00    0.874183224309295737E+00   -0.638337963160289178E+03
    0.847565791885195381E+02    0.684321167229255423E+02    0.879097696647743510E+00   -0.806743602610165311E+00    0.104296503649834179E+03    0.738988285928292465E+00    0.122153077931518128E+01    0.123107766210328395E+01    0.715846171138822984E+00    0.112332714018869395E+01    0.101107678839670712E+01    0.100270395491132991E+01    0.112250148677408768E+01    0.102872439122658577E+01    0.111782854152560085E+01    0.880321962747458553E+00    0.700948146644138959E+00    0.108733226989412857E+01    0.103905703043984032E+01   -0.638323236385216887E+03
    0.104690710250849989E+03    0.683149938043516443E+02    0.346751863965339802E+00   -0.481132214914834933E+00    0.629327539656663149E+02    0.123552031820927821E+01    0.118802263174176992E+01    0.117680356216986048E+01    0.122191950832650842E+01    0.112872769379706073E+01    0.749024111968022432E+00    0.107454091024846821E+01    0.837721662855310578E+00    0.814898504607446506E+00    0.103251558915424235E+01    0.116061543641970832E+01    0.805221486127952524E+00    0.122146394946565895E+01    0.836638433881983890E+00   -0.638315090885007407E+03
    0.104097814908158483E+03    0.710447613676659273E+02    0.284028230203199339E+00   -0.412485773952301571E+00    0.620027615067639033E+02    0.105795395521663171E+01    0.115516314476430981E+01    0.108030785580479538E+01    0.949682329204206699E+00    0.117206948065851790E+01    0.712931807214947422E+00    0.106659880453841049E+01    0.874088294122195242E+00    0.812710270548694824E+00    0.992475093682008036E+00    0.116731871206013227E+01    0.776969407807052259E+00    0.729617448303435445E+00    0.729542458644170777E+00   -0.638311902498649260E+03
    0.111793986980922980E+03    0.698857714513612791E+02    0.318312795848951557E+00   -0.426662773751798952E+00    0.591207729522114178E+02    0.101190897737921737E+01    0.119753962000111502E+01    0.116507273137617196E+01    0.107234422009851227E+01    0.123868423122391991E+01    0.756918217987529229E+00    0.995459948954390050E+00    0.858994064157990511E+00    0.103167701020149694E+01    0.122499427775399727E+01    0.127786602085083034E+01    0.106668495376316730E+01    0.118803848208414697E+01    0.785262760265276194E+00   -0.638308259961487920E+03
    0.105229452852362712E+03    0.658662598858606145E+02    0.434896892099331356E+00   -0.620511799553572274E+00    0.852838272531090240E+02    0.958529262618217137E+00    0.106067663917610866E+01    0.118189844099368258E+01    0.118012993914639286E+01    0.969542097858692942E+00    0.766647987196031888E+00    0.984724727955549328E+00    0.773013742744283805E+00    0.888664458942412971E+00    0.105330413100035325E+01    0.106663617309670644E+01    0.750932321368047329E+00    0.110961646067781605E+01    0.998902789859398732E+00   -0.638245231405061759E+03
    0.997942179170022570E+02    0.663129450266015965E+02    0.593871020708264030E+00   -0.707567223720539928E+00    0.941905651980714822E+02    0.914847809859432592E+00    0.103341445178948410E+01    0.112518854269118806E+01    0.976943911627487616E+00    0.103589335578439012E+01    0.800069172098112458E+00    0.117410804814362124E+01    0.108279230981594887E+01    0.990683260051024583E+00    0.961815988568050950E+00    0.105249240806639621E+01    0.742681661834969864E+00    0.969879264637680927E+00    0.115551753922991218E+01   -0.638229518285157496E+03
    0.908670672072264267E+02    0.623753796855157816E+02    0.473929597113974754E+00   -0.670149005755625637E+00    0.884178415988158832E+02    0.851224638044199899E+00    0.124015760229286709E+01    0.126631706406682287E+01    0.984587855040197413E+00    0.101894997164634971E+01    0.934502972413666644E+00    0.898228814608276194E+00    0.919716786116273055E+00    0.116656133726495526E+01    0.774410775459683953E+00    0.103906475402358045E+01    0.913815025938968017E+00    0.118705007461968881E+01    0.113988035617375782E+01   -0.638226695388251073E+03
    0.998661003393819158E+02    0.573288626598843507E+02    0.237478101083228116E+00   -0.443264787617488665E+00    0.711134205458675410E+02    0.700619404161098136E+00    0.865380472524864164E+00    0.124279875807516382E+01    0.877383658920811382E+00    0.891812905065462624E+00    0.770113954026289571E+00    0.780868736232840810E+00    0.110873195585413198E+01    0.109189403745820979E+01    0.989929969798207798E+00    0.116233857715555433E+01    0.718678520611697902E+00    0.722147981630385072E+00    0.896366523589783748E+00   -0.638218900706495901E+03
    0.100824081844413058E+03    0.680637298034373543E+02    0.262739467614380884E+00   -0.386505339288071070E+00    0.577228835414119743E+02    0.830477768214968659E+00    0.119761013124234394E+01    0.114414449894454640E+01    0.888502435526732581E+00    0.112129550075888362E+01    0.817167968766542518E+00    0.734755598812181998E+00    0.116858348247475208E+01    0.103080083354318086E+01    0.117440636064599202E+01    0.129994255143843973E+01    0.791106264865346631E+00    0.937596012238508969E+00    0.108720751938624516E+01   -0.638091233829598536E+03
    0.964354126448166085E+02    0.621615781153372779E+02    0.290656173533485274E+00   -0.456845454596814804E+00    0.671794564611334124E+02    0.755161986562859378E+00    0.943223773580775915E+00    0.113353399231594687E+01    0.102030875657211495E+01    0.122691754619249305E+01    0.851986227869819701E+00    0.123937043468021457E+01    0.924585283018711790E+00    0.123808484138531050E+01    0.819972601074731910E+00    0.129753587655396174E+01    0.824416569404620825E+00    0.832513988189305221E+00    0.935493684544330795E+00   -0.637965987767867773E+03
    0.953136190436113253E+02    0.691002901682951176E+02    0.376126767116807592E+00   -0.528439125580732139E+00    0.722124128496983104E+02    0.101900581943034951E+01    0.119221295916480519E+01    0.128741178834795411E+01    0.996611576537270727E+00    0.116539960877855098E+01    0.809780981532464694E+00    0.805655756803326573E+00    0.121762640132258682E+01    0.786508053895648929E+00    0.911520205617924684E+00    0.725479453553223852E+00    0.701387877650910596E+00    0.115437508811616230E+01    0.128633861613376799E+01   -0.637928016568753947E+03
    0.936392644009677184E+02    0.685740208542855498E+02    0.822530675546421897E+00   -0.782601025079326718E+00    0.834247034389668585E+02    0.106311879957018940E+01    0.123689651751728746E+01    0.124169717467728624E+01    0.991675038085356508E+00    0.125061238570694377E+01    0.988175560993766355E+00    0.768170004624908920E+00    0.110904008498039830E+01    0.985108078817247601E+00    0.936183342380574879E+00    0.126335471812636913E+01    0.105335429900638777E+01    0.117285927170114035E+01    0.122069022196638777E+01   -0.637926825478811338E+03
    0.953173610233314434E+02    0.613799100600381564E+02    0.475747616371986648E+00   -0.576173073365144006E+00    0.737068718602346138E+02    0.808000451242373519E+00    0.782697359044117746E+00    0.108289702134901122E+01    0.855407400780649807E+00    0.919248999312797466E+00    0.703609777715362261E+00    0.783434259669181232E+00    0.891781820716682661E+00    0.997946907618181389E+00    0.100979640915113356E+01    0.112882344297861836E+01    0.110654307374330418E+01    0.904565829390613807E+00    0.922292932946390365E+00   -0.637867646420242636E+03
    0.100200116481478105E+03    0.586476533188012183E+02    0.454638494738904164E+00   -0.622288374696351454E+00    0.795566644875046336E+02    0.704134395894901122E+00    0.838400779163158694E+00    0.117313941042625758E+01    0.769768025427366442E+00    0.121595801598212105E+01    0.702434376502409030E+00    0.840214260950084668E+00    0.112291775293970297E+01    0.118663696430000898E+01    0.109106796634850811E+01    0.111365898021144538E+01    0.990368407723171806E+00    0.942486890444221403E+00    0.738995159879556995E+00   -0.637739437939164304E+03
    0.952181512416176616E+02    0.651925996222377364E+02    0.251104828583793460E+00   -0.379056830042580728E+00    0.600264328946437260E+02    0.874720860765375363E+00    0.101761951743740164E+01    0.124356815999688441E+01    0.893865404657322449E+00    0.102272521067394484E+01    0.786924658373361896E+00    0.711253096233949278E+00    0.128013416273805136E+01    0.847058697828372176E+00    0.110770684044772505E+01    0.114219211869935311E+01    0.981242947303862634E+00    0.837280801278610376E+00    0.111001569302746561E+01   -0.637731101852590768E+03
    0.984809551574281556E+02    0.696389275818133910E+02    0.179098694187123875E+00   -0.329626633044128425E+00    0.650488958949444225E+02    0.875544493545594715E+00    0.108950533005256611E+01    0.121266050542527015E+01    0.108511160328936374E+01    0.113599111708693634E+01    0.795981897569519425E+00    0.819478801558466863E+00    0.931868153332497950E+00    0.121853971285570828E+01    0.111971198468581323E+01    0.108133034316528986E+01    0.813935027829128188E+00    0.945250952372953646E+00    0.108768765888198993E+01   -0.637661088740531909E+03
    0.974048089875211502E+02    0.658074432370188447E+02    0.188819009347920286E+00   -0.341565678770841430E+00    0.632392678436245035E+02    0.886510508948312959E+00    0.112716917438657926E+01    0.129178360689417260E+01    0.116015585495233320E+01    0.101309943608379549E+01    0.864506992953495423E+00    0.735415373406704598E+00    0.943701735435990230E+00    0.970758393207043824E+00    0.108459475456499610E+01    0.924299173244913730E+00    0.884797542466392528E+00    0.833128620794058694E+00    0.795674469528944717E+00   -0.637652951462622013E+03
    0.999846267479476580E+02    0.666710209392336139E+02    0.640773501641401344E+00   -0.713408554766703062E+00    0.782969282997483020E+02    0.818164678677771318E+00    0.114450147040605077E+01    0.127975563513214552E+01    0.101485118290867149E+01    0.126400276215439034E+01    0.735087029872071973E+00    0.106722057300381379E+01    0.764015911670002601E+00    0.100663155053149600E+01    0.108397726970008357E+01    0.113104928796031023E+01    0.857659613242812258E+00    0.118109506279565579E+01    0.833141461295252683E+00   -0.637601237354002023E+03
    0.105515753892432059E+03    0.681803699920777149E+02    0.956596465860179435E+00   -0.820933494542426700E+00    0.963478345519216504E+02    0.100149994053557645E+01    0.958846861684016449E+00    0.125902880997969469E+01    0.118705404760196975E+01    0.112442289325734746E+01    0.803159226057579723E+00    0.967543532172312037E+00    0.800534420625618970E+00    0.843915940611421056E+00    0.901159864682765432E+00    0.117910922184230760E+01    0.981267566201989183E+00    0.108978963881262758E+01    0.129847018778212320E+01   -0.637513615656782008E+03
    0.983196959025091246E+02    0.604268488688051661E+02    0.461388048496526204E+00   -0.639446274075680776E+00    0.857318759564949602E+02    0.925849160870360177E+00    0.101972243882480962E+01    0.126724876305242340E+01    0.107993440714310052E+01    0.926997950803919890E+00    0.875118778662817842E+00    0.108311428271980370E+01    0.705263986360314732E+00    0.110316323740843703E+01    0.949676957094592766E+00    0.103293007028934469E+01    0.741076187272150300E+00    0.913169835737973612E+00    0.969361152095885359E+00   -0.637465945145207343E+03
    0.106852008817794342E+03    0.715696776326908548E+02    0.183398019116200839E+01   -0.999625911764042030E+00    0.125161167241250354E+03    0.879148394873472627E+00    0.989756053471256281E+00    0.114251345503835511E+01    0.100057292034054579E+01    0.106948008942783157E+01    0.700502582143402774E+00    0.961720170360733984E+00    0.883955291834177204E+00    0.721692363128035530E+00    0.984070898414441730E+00    0.109646310785152612E+01    0.711799553619650305E+00    0.724756217923003376E+00    0.109262758658428694E+01   -0.637414023371973940E+03
    0.941526075739977699E+02    0.696264347296172446E+02    0.262603818411038081E+00   -0.426776804644376284E+00    0.660686223537767461E+02    0.726351692623083967E+00    0.116072852444455332E+01    0.124118900661529241E+01    0.853059665704265724E+00    0.128013491205930441E+01    0.980268614858725074E+00    0.107517112978450990E+01    0.864124767831878193E+00    0.113312666221664715E+01    0.766948697244267730E+00    0.981891201441685402E+00    0.989690845790746065E+00    0.117827895768473145E+01    0.951034366023717492E+00   -0.637376891035896961E+03
    0.993726938997448741E+02    0.743868137769322288E+02    0.418056764858257268E+00   -0.543588728332522919E+00    0.733527476427030649E+02    0.955616463485925882E+00    0.115685682853919070E+01    0.119564780564596806E+01    0.897439036450904282E+00    0.113285338551362535E+01    0.712890781776231441E+00    0.905173175916282324E+00    0.919387980271047622E+00    0.881653986888243257E+00    0.107456483747163478E+01    0.901470948166627428E+00    0.773032525015225902E+00    0.842372956053183630E+00    0.114834203495355514E+01   -0.637180528208601231E+03
    0.939261832815584654E+02    0.637317334825623050E+02    0.577433244864371753E+00   -0.682149209567292303E+00    0.825906167112240297E+02    0.101583999380876877E+01    0.109780512858068269E+01    0.113330079555602348E+01    0.743351836612966221E+00    0.969326931182377782E+00    0.770176615034805168E+00    0.733346028043074694E+00    0.859170412998973454E+00    0.812248858002528218E+00    0.753755765576400782E+00    0.103222311236830633E+01    0.770220710067725411E+00    0.894764581756114286E+00    0.118512307653255400E+01   -0.637099256295177724E+03
    0.870164085647582084E+02    0.653546894353046923E+02    0.847851770382219927E+00   -0.831418134431645584E+00    0.105398760180057366E+03    0.913249970037329550E+00    0.128531831328781143E+01    0.128985438754028570E+01    0.902203710861473440E+00    0.122729376749855557E+01    0.929359928960665771E+00    0.126378006218939865E+01    0.913809697153844303E+00    0.116099065178199345E+01    0.943447898647277516E+00    0.894876984683025789E+00    0.104200760794855452E+01    0.755376739128319485E+00    0.113844027033328077E+01   -0.637048356706499476E+03
    0.983782071481316933E+02    0.676205557625191602E+02    0.517207488564728646E+00   -0.629674768013590125E+00    0.790374381484458013E+02    0.905290228372592320E+00    0.128126432430644988E+01    0.113161948509997701E+01    0.794169956360027629E+00    0.909948788679968201E+00    0.708651344232188451E+00    0.981413907996473323E+00    0.859009451902017718E+00    0.101211355424376825E+01    0.808514396386872725E+00    0.104683600383277597E+01    0.789926692969704636E+00    0.713270435237802647E+00    0.121084761043260181E+01   -0.637048230457004365E+03
    0.105305016124589329E+03    0.669978050474826432E+02    0.108381654018862505E+01   -0.867159930002834756E+00    0.965210213848961729E+02    0.721706219661269244E+00    0.122235499484154397E+01    0.127814761756853290E+01    0.114050277325732141E+01    0.122329994245459384E+01    0.822328674578442387E+00    0.105420543686340396E+01    0.867131925252762281E+00    0.812951263025496695E+00    0.761540694119775097E+00    0.113726904995871725E+01    0.100892610383546821E+01    0.112801263511175254E+01    0.838594747306744437E+00   -0.637028317258634615E+03
    0.942753627090818327E+02    0.626807456504624270E+02    0.788119090711852710E+00   -0.765746610563107666E+00    0.832624060878557941E+02    0.105063900220247719E+01    0.117093380760296562E+01    0.125241280838114566E+01    0.102620325905068199E+01    0.129204501172733788E+01    0.824381943923880756E+00    0.112333382651973457E+01    0.102090483797376175E+01    0.743981785488363467E+00    0.112016214754271815E+01    0.103522391109282852E+01    0.112414389959116789E+01    0.113693163561858657E+01    0.987599733592165685E+00   -0.636996620273984149E+03
    0.958326498739235717E+02    0.656378203737775152E+02    0.301484326628051247E+00   -0.470914888984685476E+00    0.698932265595100972E+02    0.741817694972643160E+00    0.919098541515944167E+00    0.125134554412194676E+01    0.122918934393386370E+01    0.109525763395172593E+01    0.815351130620620479E+00    0.934376813973175624E+00    0.701629274823927340E+00    0.864167149133872936E+00    0.104209390475351138E+01    0.864175616426331006E+00    0.830254910193415574E+00    0.828906605887546055E+00    0.113436689276785296E+01   -0.636980474757690445E+03
    0.958979147128516303E+02    0.655484459529979233E+02    0.565724037930239843E+00   -0.653287252412239283E+00    0.815392056915646748E+02    0.994093985037756145E+00    0.102900062845704321E+01    0.117107745910228878E+01    0.779475222844304372E+00    0.104114124497360239E+01    0.890226440502800087E+00    0.982466994707645647E+00    0.728027072597564384E+00    0.724897895723293884E+00    0.770617527120292189E+00    0.957721530508130026E+00    0.879390819605410545E+00    0.736112099352294824E+00    0.731707687188110523E+00   -0.636859483402623255E+03
    0.958797122590040090E+02    0.610268922529148199E+02    0.107694087749199530E+01   -0.900006632328693712E+00    0.115029987941760567E+03    0.733296010439600354E+00    0.999789934325233220E+00    0.115707793430627848E+01    0.111990171112170378E+01    0.107158945668643413E+01    0.892600570448859987E+00    0.878782259653863473E+00    0.819106194451353131E+00    0.927722103851742474E+00    0.926066784153443123E+00    0.911943781054315172E+00    0.895223674643072176E+00    0.738427727665235678E+00    0.833557479891796294E+00   -0.636814149881811090E+03
    0.989867787927538956E+02    0.613230493585469674E+02    0.484199905707209166E+00   -0.670598481610692687E+00    0.854648054546582756E+02    0.887081631944644178E+00    0.907869062150313821E+00    0.126936781893592654E+01    0.111493684456884390E+01    0.112150389424220065E+01    0.930137447579421628E+00    0.129191179574214332E+01    0.850977714039331312E+00    0.120350456893783164E+01    0.919813974966149361E+00    0.122210334894482342E+01    0.818154706139423982E+00    0.796368189445964214E+00    0.703609933012199651E+00   -0.636808859710505658E+03
    0.103495580107406596E+03    0.668164004548528112E+02    0.425897675209257476E+00   -0.565730598818262820E+00    0.683965319813364658E+02    0.866940659385232570E+00    0.961518347365111881E+00    0.128969369725825933E+01    0.106399926271906664E+01    0.118740993840722053E+01    0.767900881201200147E+00    0.862798589823067674E+00    0.107515977158354703E+01    0.120377679191086129E+01    0.100704797534527213E+01    0.113654945499939641E+01    0.882365263109916698E+00    0.842904227826262620E+00    0.969362789933198910E+00   -0.636805287561217142E+03
    0.976768647443792730E+02    0.681815888721132808E+02    0.743546069307600033E+00   -0.730910118064937109E+00    0.802704401262192704E+02    0.955326102514430509E+00    0.122671340182366206E+01    0.121971716276453779E+01    0.104491376741386555E+01    0.103884706532805215E+01    0.815487228161054123E+00    0.119833858855276132E+01    0.964616529986423110E+00    0.110903914695431571E+01    0.100520343537774526E+01    0.122475992183534999E+01    0.118148627145328167E+01    0.788372543819206739E+00    0.117032227058807781E+01   -0.636802334089994702E+03
    0.880132037178612023E+02    0.608974693744036131E+02    0.643765366945322270E+00   -0.751965339153104040E+00    0.965365805394929026E+02    0.106399228207100460E+01    0.101468360289260873E+01    0.126830563403338070E+01    0.780832085777170115E+00    0.113912981231988297E+01    0.871176937737036305E+00    0.829444086942956016E+00    0.774970899654793821E+00    0.908711625843396598E+00    0.813369158300077388E+00    0.113328626864871462E+01    0.764677802944847995E+00    0.850742871868097938E+00    0.124489132163337546E+01   -0.636677694326523351E+03
    0.899258284151933083E+02    0.663286007906659165E+02    0.340803997306248663E+00   -0.569053804442063438E+00    0.862098408430446739E+02    0.776008355765922420E+00    0.122162015381506661E+01    0.129513052164194642E+01    0.931199931267360004E+00    0.113514409826238860E+01    0.102681021467317324E+01    0.101684389023030364E+01    0.924378219474136564E+00    0.948551569732715594E+00    0.104713604989068632E+01    0.124919148594018337E+01    0.916557939431207780E+00    0.106861836337743332E+01    0.832493108629492551E+00   -0.636660380564341949E+03
    0.869849233652660416E+02    0.636099259490449356E+02    0.105883959143341833E+01   -0.855479458468467513E+00    0.103631082762285587E+03    0.111110768933327808E+01    0.103696923689145493E+01    0.112352441196708153E+01    0.759550393398787049E+00    0.126283696083833097E+01    0.855065331295343012E+00    0.109045199816081517E+01    0.702310509347551570E+00    0.101583483252622520E+01    0.101470631705741132E+01    0.862278491073844466E+00    0.914939680516923426E+00    0.118836803832061522E+01    0.918309793390251095E+00   -0.636630957721578056E+03
